product_link,title,sku,upc,project_type,skill,difficulty,merged_info,description,review_count,star_rating,image_url,local_path,occasion,season,theme,fiber_content,yarn_weight,thread_size,full_description
https://herrschners.com/herrschners-blizzard-bliss-snowflake-ornaments-free-download/,Herrschners Blizzard Bliss Snowflake Ornaments,F01629,,Christmas,Crochet,Intermediate,F01629  Christmas Snowmen & Snowflakes Christmas Crochet Intermediate,"Create a winter wonderland with these quick-to-stitch crochet snowflakes! This intermediate crochet snowflake pattern includes six different doily-inspired designs that stitch up quickly to create a flurry of lacy snowflakes perfect for winter decorating. As shown, the designs are stitched in icy hues of Herrschners Best Crochet Cotton Thread, but you can easily switch up the color scheme to whimsical pastels or bolder hues for a flurry of funky snowflakes. Skill Level: Intermediate Size: Up to 5"" dia. Materials: Herrschners Best Crochet Cotton Thread • 0001 White—1 ball • 0008 Bluebell—1 ball • 0017 Silver—1 ball Hook: US size B-1 (2.25mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, fabric stiffener (optional)",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/55038/114725/F01629__60770.1733260653.jpg?c=1,../data/images/Herrschners_Blizzard_Bliss_Snowflake_Ornaments.jpg,Christmas,,Snowmen & Snowflakes,,,,"Herrschners Blizzard Bliss Snowflake Ornaments Create a winter wonderland with these quick-to-stitch crochet snowflakes! This intermediate crochet snowflake pattern includes six different doily-inspired designs that stitch up quickly to create a flurry of lacy snowflakes perfect for winter decorating. As shown, the designs are stitched in icy hues of Herrschners Best Crochet Cotton Thread, but you can easily switch up the color scheme to whimsical pastels or bolder hues for a flurry of funky snowflakes. Skill Level: Intermediate Size: Up to 5"" dia. Materials: Herrschners Best Crochet Cotton Thread • 0001 White—1 ball • 0008 Bluebell—1 ball • 0017 Silver—1 ball Hook: US size B-1 (2.25mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, fabric stiffener (optional) F01629  Christmas Snowmen & Snowflakes Christmas Crochet Intermediate"
https://herrschners.com/willow-yarns-cedar-shade-beanie-free-download/,Willow Yarns Cedar Shade Beanie,F01628,,Hat,Knit,Intermediate,F01628  Hat Knit Intermediate,"Rippled waves in soft shades of Willow Yarns Meadow yarn add a modern look to this classic knit beanie. The intermediate knit design alternates a gradient of greens with a neutral tone and a hint of soft blue for a geometric design inspired by snow-covered evergreen trees. The lightweight knit hat makes a great gift for family and friends, but you might want to stitch one up for yourself! Skill Level: Intermediate Size: Circumference: 21"" (53cm) Height: 10"" (25cm) Materials: Willow Yarns™ Meadow • Pines—1 ball • Leaf—1 ball • Wheat—1 ball • Brush—1 ball • Spruce—1 ball • Clover—1 ball Needles: • US size 8 (5mm) 16"" circular needle or size needed to obtain gauge • US size 8 (5mm) dpn or size needed to obtain gauge • US size 6 (4mm) 16"" circular needle or size needed to obtain gauge Extras: Yarn needle, stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/54536/113977/F01628__85722.1732232811.jpg?c=1,../data/images/Willow_Yarns_Cedar_Shade_Beanie.jpg,,,,,,,"Willow Yarns Cedar Shade Beanie Rippled waves in soft shades of Willow Yarns Meadow yarn add a modern look to this classic knit beanie. The intermediate knit design alternates a gradient of greens with a neutral tone and a hint of soft blue for a geometric design inspired by snow-covered evergreen trees. The lightweight knit hat makes a great gift for family and friends, but you might want to stitch one up for yourself! Skill Level: Intermediate Size: Circumference: 21"" (53cm) Height: 10"" (25cm) Materials: Willow Yarns™ Meadow • Pines—1 ball • Leaf—1 ball • Wheat—1 ball • Brush—1 ball • Spruce—1 ball • Clover—1 ball Needles: • US size 8 (5mm) 16"" circular needle or size needed to obtain gauge • US size 8 (5mm) dpn or size needed to obtain gauge • US size 6 (4mm) 16"" circular needle or size needed to obtain gauge Extras: Yarn needle, stitch markers F01628  Hat Knit Intermediate"
https://herrschners.com/department-71-celestial-holiday-stockings-free-download/,Department 71 Celestial Holiday Stockings,F01627,,Christmas,Crochet,Easy,F01627  Christmas Crochet Easy,"Greet Santa with a pair of sparkly striped stockings. This easy crochet pattern pairs a silver base with rich jewel tones for a simple yet chic design that shimmers from the metallic thread spun into Department 71 Glitzy Glam yarn. Stitch the pair as shown, or switch up the stripe colors to create a custom stocking for each family member. Skill Level: Easy Size: 7 x 16"" (17.8 x 41cm) Materials: Department 71 Glitzy Glam yarn • 0002 Chrome—3 balls • 0003 Grape Gleam—1 ball • 0004 Sapphire—1 ball Hook: US size F-5 (3.75mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, locking stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/54528/113968/F01627__15255.1732073969.jpg?c=1,../data/images/Department_71_Celestial_Holiday_Stockings.jpg,,,,,,,"Department 71 Celestial Holiday Stockings Greet Santa with a pair of sparkly striped stockings. This easy crochet pattern pairs a silver base with rich jewel tones for a simple yet chic design that shimmers from the metallic thread spun into Department 71 Glitzy Glam yarn. Stitch the pair as shown, or switch up the stripe colors to create a custom stocking for each family member. Skill Level: Easy Size: 7 x 16"" (17.8 x 41cm) Materials: Department 71 Glitzy Glam yarn • 0002 Chrome—3 balls • 0003 Grape Gleam—1 ball • 0004 Sapphire—1 ball Hook: US size F-5 (3.75mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, locking stitch markers F01627  Christmas Crochet Easy"
https://herrschners.com/herrschners-noel-charm-ornaments-free-download/,Herrschners Noel Charm Ornaments,F01626,,,,,F01626  Polyester 4 - Medium,"Trim your tree with geometric baubles! These fun and easy crochet ornament designs stitch up quickly in Department 71 Holiday Lights yarn, adding a hint of shimmer to your Christmas tree. The faceted tree trimmers can be stitched in the classic Christmas colors shown, or you can switch it up for a look entirely your own! Skill Level: Easy Size: Approx 4½"" (11.4cm) dia. Materials: Department 71 Holiday Lights • 0002 Poinsettia—1 ball • 0003 Christmas Trees—1 ball • 0001 Snowball—1 ball Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/54366/113529/F01626__55494.1731396494.jpg?c=1,../data/images/Herrschners_Noel_Charm_Ornaments.jpg,,,,Polyester,4 - Medium,,"Herrschners Noel Charm Ornaments Trim your tree with geometric baubles! These fun and easy crochet ornament designs stitch up quickly in Department 71 Holiday Lights yarn, adding a hint of shimmer to your Christmas tree. The faceted tree trimmers can be stitched in the classic Christmas colors shown, or you can switch it up for a look entirely your own! Skill Level: Easy Size: Approx 4½"" (11.4cm) dia. Materials: Department 71 Holiday Lights • 0002 Poinsettia—1 ball • 0003 Christmas Trees—1 ball • 0001 Snowball—1 ball Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle F01626  Polyester 4 - Medium"
https://herrschners.com/village-yarn-clean-sweep-dishcloths-free-download/,Village Yarn Clean Sweep Dishcloths,F01625,,Dishcloth,Crochet,Easy,F01625  Dishcloth Crochet Easy,"Clean up your kitchen with a splash of color and a burst of scrubbing power! This set of six easy crochet dishcloths feature a textured double crochet pattern that adds a subtle lacy look to the finished designs. The set is stitched in Village Yarn Twisty Scrub yarn, a cotton-blend yarn enhanced with scrub fibers to boost the cleaning power of the multicolor yarn. Skill Level: Easy Size: 10 x 10"" (25 x 25cm) Materials: Village Yarn Twisty Scrub • 2001 White Sands—1 ball • 2002 Strawberry Swirl—1 ball • 2003 Cobalt Craze—1 ball • 2005 Sunset Sorbet—1 ball • 2006 Caribbean Crush—1 ball • 2007 Indigo Delight—1 ball Hook: US size H-8 (5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/54320/113400/F01625__56246.1730883596.jpg?c=1,../data/images/Village_Yarn_Clean_Sweep_Dishcloths.jpg,,,,,,,"Village Yarn Clean Sweep Dishcloths Clean up your kitchen with a splash of color and a burst of scrubbing power! This set of six easy crochet dishcloths feature a textured double crochet pattern that adds a subtle lacy look to the finished designs. The set is stitched in Village Yarn Twisty Scrub yarn, a cotton-blend yarn enhanced with scrub fibers to boost the cleaning power of the multicolor yarn. Skill Level: Easy Size: 10 x 10"" (25 x 25cm) Materials: Village Yarn Twisty Scrub • 2001 White Sands—1 ball • 2002 Strawberry Swirl—1 ball • 2003 Cobalt Craze—1 ball • 2005 Sunset Sorbet—1 ball • 2006 Caribbean Crush—1 ball • 2007 Indigo Delight—1 ball Hook: US size H-8 (5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle F01625  Dishcloth Crochet Easy"
https://herrschners.com/lighthouse-misty-mocha-mitts-free-download/,Lighthouse Misty Mocha Mitts,F01624,,Mittens,Knit,Intermediate,F01624  Mittens Knit Intermediate,"Keep cozy when the weather turns chilly with these fingerless mitts.  The intermediate knit pattern is stitched in Lighthouse Wildflowers yarn, a lightweight wool/acrylic blend that’s perfect for year-round wear—great for chilly offices! Stitch the pair in the neutral tone shone for a versatile look you can wear every day, or choose another subtly variegated colorway for a more playful look. Skill Level: Intermediate Size: Circumference: 8"" (20.3cm) Length: 8½"" (21.6cm) Materials: Lighthouse Wildflowers • 0001 Trillium—2 balls Needles: US size 5 (3.75mm) dpn or size needed to obtain gauge Extras: Yarn needle, stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/54234/113258/F01624__62586.1730257603.jpg?c=1,../data/images/Lighthouse_Misty_Mocha_Mitts.jpg,,,,,,,"Lighthouse Misty Mocha Mitts Keep cozy when the weather turns chilly with these fingerless mitts.  The intermediate knit pattern is stitched in Lighthouse Wildflowers yarn, a lightweight wool/acrylic blend that’s perfect for year-round wear—great for chilly offices! Stitch the pair in the neutral tone shone for a versatile look you can wear every day, or choose another subtly variegated colorway for a more playful look. Skill Level: Intermediate Size: Circumference: 8"" (20.3cm) Length: 8½"" (21.6cm) Materials: Lighthouse Wildflowers • 0001 Trillium—2 balls Needles: US size 5 (3.75mm) dpn or size needed to obtain gauge Extras: Yarn needle, stitch markers F01624  Mittens Knit Intermediate"
https://herrschners.com/herrschners-sunshine-snuggles-blanket-free-download/,Herrschners Sunshine & Snuggles Blanket,F01616,,Blanket,Crochet,Intermediate,F01616  Baby Blanket Crochet Intermediate,"Stitch up some sunshine for your little one! This intermediate crochet baby blanket is stitched in Herrschners Worsted 8 Baby Sparkle yarn, giving the lacy blanket a subtle shimmer for magical trips to dreamland. You can stitch the lacy design in the sunny yellow color shown, or pick up another shade to coordinate the blanket to baby’s nursery. Skill Level: Intermediate Size: 30 x 38"" (76 x 97cm) Materials: Herrschners Worsted 8 Baby Sparkle yarn • 1009 Dandelion—3 balls Hook: US size H-8 (5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/54180/113160/F01616__51684.1729775859.jpg?c=1,../data/images/Herrschners_Sunshine__Snuggles_Blanket.jpg,,,Baby,,,,"Herrschners Sunshine & Snuggles Blanket Stitch up some sunshine for your little one! This intermediate crochet baby blanket is stitched in Herrschners Worsted 8 Baby Sparkle yarn, giving the lacy blanket a subtle shimmer for magical trips to dreamland. You can stitch the lacy design in the sunny yellow color shown, or pick up another shade to coordinate the blanket to baby’s nursery. Skill Level: Intermediate Size: 30 x 38"" (76 x 97cm) Materials: Herrschners Worsted 8 Baby Sparkle yarn • 1009 Dandelion—3 balls Hook: US size H-8 (5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle F01616  Baby Blanket Crochet Intermediate"
https://herrschners.com/nob-hill-ruffled-whimsy-pillows-free-download/,Nob Hill Ruffled Whimsy Pillows,F01623,,Pillow,Crochet,Easy,F01623  Pillow Crochet Easy,"Create a cozy and colorful sitting area with these fun ruffled pillows! Stitched in the heathered tones of Nob Hill Modern Marl yarn, this quick and easy crochet pillow pattern stitches up quickly in any color you choose to match your décor. The simple pattern is stitched flat in two panels, then seamed together around a pillow form before adding a ruffled edge, making the pillow easy enough for beginning stitchers to create chic home décor. Skill Level: Easy Size: 12 x 12"" (30 x 30cm) Materials: Nob Hill Modern Marl yarn • 1004 Grove—2 balls • 1006 Lagoon—2 balls • 1003 Adobe—2 balls Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, tapestry needle, three 12 x 12"" (30 x 30cm) pillow forms, locking stitch markers or pins",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/54159/113126/F01623__80992.1729042713.jpg?c=1,../data/images/Nob_Hill_Ruffled_Whimsy_Pillows.jpg,,,,,,,"Nob Hill Ruffled Whimsy Pillows Create a cozy and colorful sitting area with these fun ruffled pillows! Stitched in the heathered tones of Nob Hill Modern Marl yarn, this quick and easy crochet pillow pattern stitches up quickly in any color you choose to match your décor. The simple pattern is stitched flat in two panels, then seamed together around a pillow form before adding a ruffled edge, making the pillow easy enough for beginning stitchers to create chic home décor. Skill Level: Easy Size: 12 x 12"" (30 x 30cm) Materials: Nob Hill Modern Marl yarn • 1004 Grove—2 balls • 1006 Lagoon—2 balls • 1003 Adobe—2 balls Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, tapestry needle, three 12 x 12"" (30 x 30cm) pillow forms, locking stitch markers or pins F01623  Pillow Crochet Easy"
https://herrschners.com/herrschners-wine-roses-cowl-free-download/,Herrschners Wine & Roses Cowl,F01622,,Cowl,Knit,Easy,F01622  Cowl Knit Easy,"This simply stunning cowl is surprisingly simple to stitch! The easy knit pattern pairs two shades of Herrschners Worsted Supreme yarn with basic stitches to create a sophisticated geometric pattern that’s easy enough for beginners! Chose the rich berry shades shown, or switch it up to customize the cowl to your favorite colors. Skill Level: Easy Size: 8 x 48"" (20.3 x 122cm) Materials: Herrschners Supreme Worsted • 0018 Royal Purple—2 balls • 0004 Geranium—2 balls Needles: • US size 6 (4mm) 40"" circular needle or size needed to obtain gauge • US size 4 (3.5mm) 40"" circular needle Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/54093/113010/F01622__27175.1728517337.jpg?c=1,../data/images/Herrschners_Wine__Roses_Cowl.jpg,,,,,,,"Herrschners Wine & Roses Cowl This simply stunning cowl is surprisingly simple to stitch! The easy knit pattern pairs two shades of Herrschners Worsted Supreme yarn with basic stitches to create a sophisticated geometric pattern that’s easy enough for beginners! Chose the rich berry shades shown, or switch it up to customize the cowl to your favorite colors. Skill Level: Easy Size: 8 x 48"" (20.3 x 122cm) Materials: Herrschners Supreme Worsted • 0018 Royal Purple—2 balls • 0004 Geranium—2 balls Needles: • US size 6 (4mm) 40"" circular needle or size needed to obtain gauge • US size 4 (3.5mm) 40"" circular needle Extras: Yarn needle F01622  Cowl Knit Easy"
https://herrschners.com/herrschners-charming-clutch-pair-free-download/,Herrschners Charming Clutch Pair,F01621,,Fashion Accessories & Novelties,Crochet,Easy,F01621  Fashion Accessories & Novelties Crochet Easy,"Coordinating your look is easy with this cute crochet clutch pattern! Shown in two different colorways of Herrschners Cottage Cotton yarn, this easy crochet clutch pattern stitches up quickly, making it perfect for a last-minute gift for a friend—or yourself! Stitch it in the colors shown, or pick a different shade to match your favorite outfit. Skill Level: Easy Size: 12 x 5"" (30 x 12.7cm) Materials: Herrschners Cottage Cotton yarn • 0018 Twilight Teal—2 balls • 0020 Fired Clay—2 balls Hook: US size H-8 (5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, matching sewing thread, two 12mm buttons of choice.",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/54048/112873/F01621__59789.1727820034.jpg?c=1,../data/images/Herrschners_Charming_Clutch_Pair.jpg,,,,,,,"Herrschners Charming Clutch Pair Coordinating your look is easy with this cute crochet clutch pattern! Shown in two different colorways of Herrschners Cottage Cotton yarn, this easy crochet clutch pattern stitches up quickly, making it perfect for a last-minute gift for a friend—or yourself! Stitch it in the colors shown, or pick a different shade to match your favorite outfit. Skill Level: Easy Size: 12 x 5"" (30 x 12.7cm) Materials: Herrschners Cottage Cotton yarn • 0018 Twilight Teal—2 balls • 0020 Fired Clay—2 balls Hook: US size H-8 (5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, matching sewing thread, two 12mm buttons of choice. F01621  Fashion Accessories & Novelties Crochet Easy"
https://herrschners.com/herrschners-pumpkin-pail-free-download/,Herrschners Pumpkin Pail,F01620,,Home Décor,Knit,Intermediate,F01620  Fall Autumn Home Décor Knit Intermediate,"Pretty and practical, this upscale pumpkin pail is perfect for fall decorating. The intermediate knit design is worked in the round with a series of textured cable stitches topped off with a handle and knit leaves for a whimsical yet sophisticated autumn accent. The heathered shades of Herrschners Worsted 8 Heathers yarn create a rustic yet refined look perfect for fall decorating. Skill Level: Intermediate Size: 6 x 8"" (15.2 x 20.3cm) Materials: Herrschners Worsted 8 Heathers • Saffron—1 ball • Tree Line—1 ball Needles: • US size 7 (4.5mm) 16"" circular needle or size needed to obtain gauge • US size 7 (4.5mm) dpn or size needed to obtain gauge Extras: Yarn needle, cable needle, stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/54012/112735/F01620__20456.1727298396.jpg?c=1,../data/images/Herrschners_Pumpkin_Pail.jpg,Fall,Autumn,,,,,"Herrschners Pumpkin Pail Pretty and practical, this upscale pumpkin pail is perfect for fall decorating. The intermediate knit design is worked in the round with a series of textured cable stitches topped off with a handle and knit leaves for a whimsical yet sophisticated autumn accent. The heathered shades of Herrschners Worsted 8 Heathers yarn create a rustic yet refined look perfect for fall decorating. Skill Level: Intermediate Size: 6 x 8"" (15.2 x 20.3cm) Materials: Herrschners Worsted 8 Heathers • Saffron—1 ball • Tree Line—1 ball Needles: • US size 7 (4.5mm) 16"" circular needle or size needed to obtain gauge • US size 7 (4.5mm) dpn or size needed to obtain gauge Extras: Yarn needle, cable needle, stitch markers F01620  Fall Autumn Home Décor Knit Intermediate"
https://herrschners.com/herrschners-harvest-harmony-garland-free-download/,Herrschners Harvest Harmony Garland,F01619,,Home Décor,Crochet,Easy,F01619  Fall Autumn Home Décor Crochet Easy,"Bring a pumpkin patch vibe to your home with this fun fall garland! The easy crochet garland design features mini pumpkin and sunflower motifs along a green vine to decorate any room with an autumnal flair. The garland can be easily adjusted to any length by stitching more or fewer pumpkins and sunflowers to customize the design to fit your space. Skill Level: Easy Size: 105"" (267cm) long Materials: Herrschners My Ami yarn • 1024 Walnut—1 ball • 1011 Beeswax—1 ball • 1007 Salmon—1 ball • 1015 Forest—1 ball Hook: US size H-8 (5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/53949/112711/F01619__95700.1726625371.jpg?c=1,../data/images/Herrschners_Harvest_Harmony_Garland.jpg,Fall,Autumn,,,,,"Herrschners Harvest Harmony Garland Bring a pumpkin patch vibe to your home with this fun fall garland! The easy crochet garland design features mini pumpkin and sunflower motifs along a green vine to decorate any room with an autumnal flair. The garland can be easily adjusted to any length by stitching more or fewer pumpkins and sunflowers to customize the design to fit your space. Skill Level: Easy Size: 105"" (267cm) long Materials: Herrschners My Ami yarn • 1024 Walnut—1 ball • 1011 Beeswax—1 ball • 1007 Salmon—1 ball • 1015 Forest—1 ball Hook: US size H-8 (5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle F01619  Fall Autumn Home Décor Crochet Easy"
https://herrschners.com/village-yarn-petite-pumpkin-containers-free-download/,Village Yarn Petite Pumpkin Containers,F01618,,Home Décor,Crochet,Easy,F01618  Fall Autumn Home Décor Crochet Easy,"Fall vibes meet functional storage in these cute pumpkin baskets.  Perfect for fall decorating, this petite pair of pumpkin-shaped baskets is the perfect blend of pretty and practical as the lids lift up to store small office supplies, crafting notions, or even Halloween treats! The easy crochet pattern stitches up quickly in Village Yarn Craft Cotton yarn, so in no time at all you can have a miniature pumpkin patch to decorate your autumn home. Skill Level: Easy Size: 6½"" (16.5cm) dia. Materials: Village Yarn Craft Cotton • 5004 Paprika—1 ball • 5002 Cream—1 ball • 5006 Brown—1 ball Hook: US size G-6 (4mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/53920/112643/F01618__83999.1726022579.jpg?c=1,../data/images/Village_Yarn_Petite_Pumpkin_Containers.jpg,Fall,Autumn,,,,,"Village Yarn Petite Pumpkin Containers Fall vibes meet functional storage in these cute pumpkin baskets.  Perfect for fall decorating, this petite pair of pumpkin-shaped baskets is the perfect blend of pretty and practical as the lids lift up to store small office supplies, crafting notions, or even Halloween treats! The easy crochet pattern stitches up quickly in Village Yarn Craft Cotton yarn, so in no time at all you can have a miniature pumpkin patch to decorate your autumn home. Skill Level: Easy Size: 6½"" (16.5cm) dia. Materials: Village Yarn Craft Cotton • 5004 Paprika—1 ball • 5002 Cream—1 ball • 5006 Brown—1 ball Hook: US size G-6 (4mm) crochet hook or size needed to obtain gauge Extras: Yarn needle F01618  Fall Autumn Home Décor Crochet Easy"
https://herrschners.com/herrschners-pumpkin-patch-hats-free-download/,Herrschners Pumpkin Patch Hats,F01617,,Hats,Knit,Intermediate,F01617  Hats Knit Intermediate,"Top off your fall wardrobe with a playful hat perfect for trips to the pumpkin patch! This pair of easy crochet hats designed to look like pumpkins is stitched in Herrschners Cottage Cotton yarn, a lightweight yarn perfect for cool fall days. A pattern of post stitches adds a lifelike texture to the finished design, while the curlicue vine at the top adds a playful detail. The hats are perfect for fun fall photos! Skill Level: Easy Size: 21"" (53cm) circumference Materials: Herrschners Cottage Cotton • 0009 Hilltop—1 ball • 0007 Chiffon—1 ball • 0012 Oyster Bay—1 ball • 0020 Fired Clay—1 ball Hook: US size G-6 (4mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/53882/112569/F01617__49293.1725421418.jpg?c=1,../data/images/Herrschners_Pumpkin_Patch_Hats.jpg,,,,,,,"Herrschners Pumpkin Patch Hats Top off your fall wardrobe with a playful hat perfect for trips to the pumpkin patch! This pair of easy crochet hats designed to look like pumpkins is stitched in Herrschners Cottage Cotton yarn, a lightweight yarn perfect for cool fall days. A pattern of post stitches adds a lifelike texture to the finished design, while the curlicue vine at the top adds a playful detail. The hats are perfect for fun fall photos! Skill Level: Easy Size: 21"" (53cm) circumference Materials: Herrschners Cottage Cotton • 0009 Hilltop—1 ball • 0007 Chiffon—1 ball • 0012 Oyster Bay—1 ball • 0020 Fired Clay—1 ball Hook: US size G-6 (4mm) crochet hook or size needed to obtain gauge Extras: Yarn needle F01617  Hats Knit Intermediate"
https://herrschners.com/herrschners-70s-chic-vest-free-download/,Herrschners '70s Chic Vest,F01615,,Garments,Crochet,Intermediate,F01615  Garments Crochet Intermediate,"Give your wardrobe a blast from the past with this groovy granny square vest! The intermediate crochet pattern is made from a garden of floral granny squares stitched in vintage shades of Herrschners Afghan Yarn Retro Edition yarn for a fun and fabulous layering piece. Skill Level: Intermediate Size: Small (Medium, Large) • Finished Bust: 33 (36, 44)"" [84 (91, 112)cm] Materials: Herrschners Afghan Yarn • 0010 Cider—1 ball all sizes Herrschners Afghan Yarn Retro Edition • 1004 Sunflower—1 ball all sizes • 1005 Avocado—2 balls all sizes • 1006 Clearwater—2 balls all sizes Hook: US size E-4 (3.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/53865/112491/F01615__85129.1724942082.jpg?c=1,../data/images/Herrschners_70s_Chic_Vest.jpg,,,,,,,"Herrschners '70s Chic Vest Give your wardrobe a blast from the past with this groovy granny square vest! The intermediate crochet pattern is made from a garden of floral granny squares stitched in vintage shades of Herrschners Afghan Yarn Retro Edition yarn for a fun and fabulous layering piece. Skill Level: Intermediate Size: Small (Medium, Large) • Finished Bust: 33 (36, 44)"" [84 (91, 112)cm] Materials: Herrschners Afghan Yarn • 0010 Cider—1 ball all sizes Herrschners Afghan Yarn Retro Edition • 1004 Sunflower—1 ball all sizes • 1005 Avocado—2 balls all sizes • 1006 Clearwater—2 balls all sizes Hook: US size E-4 (3.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle F01615  Garments Crochet Intermediate"
https://herrschners.com/nob-hill-silver-sea-shawl-free-download/,Nob Hill Silver Sea Shawl,F01614,,Shawl,Crochet,Easy,F01614  Shawl Crochet Easy,"This maritime-inspired shawl will keep you cozy in the cool sea air. The easy crochet shawl pattern is stitched in Nob Hill Lofty Tweed yarn, giving a rustic, homespun look to this classic shawl design for a timeless addition to your wardrobe. Stitch it in the silver and blue shades shown, or mix up the colors for a look entirely your own! Skill Level: Easy Size: 62 x 34"" (157 x 86cm) Materials: Nob Hill Lofty Tweed • 0004 Fog—5 balls • 0005 Maritime—3 balls Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/53726/112387/F01614__89895.1724222496.jpg?c=1,../data/images/Nob_Hill_Silver_Sea_Shawl.jpg,,,,,,,"Nob Hill Silver Sea Shawl This maritime-inspired shawl will keep you cozy in the cool sea air. The easy crochet shawl pattern is stitched in Nob Hill Lofty Tweed yarn, giving a rustic, homespun look to this classic shawl design for a timeless addition to your wardrobe. Stitch it in the silver and blue shades shown, or mix up the colors for a look entirely your own! Skill Level: Easy Size: 62 x 34"" (157 x 86cm) Materials: Nob Hill Lofty Tweed • 0004 Fog—5 balls • 0005 Maritime—3 balls Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle F01614  Shawl Crochet Easy"
https://herrschners.com/herrschners-pine-grove-tote-free-download/,Herrschners Pine Grove Tote,F01613,,Tote,Crochet,Easy,F01613  Tote Crochet Easy,"Take your stitching on the road with this trendy granny square tote! Perfectly sized for trips around town or weekend getaways, this intermediate crochet tote is cleverly constructed from a group of granny squares stitched in woodland shades of Herrschners Worsted 8 Heathers yarn. It makes a great take-along project, and once it’s finished you’ll be taking the tote along with you for years to come! Skill Level: Intermediate Size: 17 x 17"" (43 x 438cm) Materials: Herrschners Worsted 8 Heathers • 4010 Tree Line—1 ball • 4009 Fossil—1 ball • 4004 Driftwood—1 ball Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, locking stitch markers",0,0,https://cdn11.bigcommerce.com/s-wgzqwlngdf/images/stencil/728x728/products/53662/112257/F01613__76621.1723676276.jpg?c=1,../data/images/Herrschners_Pine_Grove_Tote.jpg,,,,,,,"Herrschners Pine Grove Tote Take your stitching on the road with this trendy granny square tote! Perfectly sized for trips around town or weekend getaways, this intermediate crochet tote is cleverly constructed from a group of granny squares stitched in woodland shades of Herrschners Worsted 8 Heathers yarn. It makes a great take-along project, and once it’s finished you’ll be taking the tote along with you for years to come! Skill Level: Intermediate Size: 17 x 17"" (43 x 438cm) Materials: Herrschners Worsted 8 Heathers • 4010 Tree Line—1 ball • 4009 Fossil—1 ball • 4004 Driftwood—1 ball Hook: US size I-9 (5.5mm) crochet hook or size needed to obtain gauge Extras: Yarn needle, locking stitch markers F01613  Tote Crochet Easy"
